0.3293832386,0.02251994123,0.03964447708,0.2444266012
0.1682277399,0.0578330389,0.07928895417,0.1315073015
0.2859097293,0.1510234176,0.303940991,0.4877963202
0.04391892153,0.05068577259,0.0460158649,0.1227378766
0.0456339989,0.07412220084,0.1255408441,0.1117921702
0.3313759366,0.04806599384,0.05946671562,0.3345023206
0.1824932845,0.0431224044,0.05946671562,0.294540812
0.1122812907,0.01121334528,0.03303706424,0.1601355609
0.3295005371,0.05082393684,0.08589636701,0.08552500434
0.1115691272,0.06845469479,0.1189334312,0.4249912314
0.1679282476,0.05514498287,0.06607412847,0.6667672123
0.1024406748,0.05483224179,0.1189334312,0.266502826
0.05517667775,0.0440399577,0.08589636701,0.2709889037
0.1197500833,0.123854971,0.2312594497,0.8133320952
0.110347652,0.0478739134,0.1123260184,0.2673292087
0.01891538441,0.1597613773,0.2257532723,0.3840207109
0.7675036396,0.02021226583,0.03303706424,0.001588128166
0.0480366384,0.02764240609,0.05946671562,0.2446627105
0.06504544568,0.01838745502,0.03303706424,0.2015137256
0.03106993357,0.4340812846,0.3025127968,0.9048322919
0.6683244501,0.04975269424,0.05285930278,0.6613957244
0.9347079802,0.02758118253,0.03964447708,0.1933089255
0.9530707577,0.02683089284,0.03964447708,0.3049296237
0.08188187783,0.02821758273,0.05285930278,0.2688639195
0.3576571812,0.03223395145,0.08589636701,0.5398584333
0.9636594092,0.06168927528,0.180067141,0.5869026091
0.1074317622,0.08261398692,0.09911119271,0.6441007141
0.02526345331,0.05516236505,0.07268154132,0.7091488418
0.2868249388,0.0508143536,0.08589636701,0.4977129132
0.2487630346,0.08768249005,0.1321482569,0.7645164858
0.2327504569,0.01808224785,0.03303706424,0.1318614655
0.01232533191,0.02266728139,0.03303706424,0.2643778418
0.01091002003,0.03054753453,0.03303706424,0.007313780058
0.3609225106,0.03324046264,0.05946671562,0.1903575586
0.1169687238,0.03920761135,0.05285930278,0.4438799799
0.1141344547,0.1678010088,0.1585779083,0.4169635133
0.6849677233,0.0539275013,0.07268154132,0.6829407032
0.7110576658,0.04243691814,0.1189334312,0.2013366436
0.02121292073,0.03091369514,0.05285930278,0.102524878
0.017780398,0.02027261753,0.03964447708,0.2499161437
0.07928466677,0.07104250834,0.1255408441,0.1119102249
0.04135711287,0.06104181246,0.09250377986,0.3437105855
0.1504079954,0.01970808679,0.03964447708,0.5978232803
0.9882771704,0.03377991185,0.05285930278,0.575156782
0.2977069158,0.05421602041,0.07928895417,0.7763219536
0.5570285329,0.08312113119,0.1585779083,0.6479374911
0.08248816061,0.02896524075,0.05285930278,0.5579798264
0.7666984798,0.03026577066,0.05285930278,0.5896775075
